classification,group,server_path,size,sha256,git_path,reason
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/1_0_0_0_0_Success_task=ObjectNavType,house=13018,sub_house_id=143_navigate-to-a-toilet.mp4",963845,019fb338ff3d0b4c0ef7514d1ed8eacc457910d3e18ee00f38f9ef0db2999335,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/1_0_0_0_0_Success_task=ObjectNavType,house=13018,sub_house_id=143_navigate-to-a-toilet.mp4_topdown.png",43950,4d0d465edc5b6b0c674d9df8144f9969b0aba43a2f781164425bd2ab465879ae,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/2_0_0_0_0_Success_task=ObjectNavType,house=12207,sub_house_id=78_navigate-to-a-vase.mp4",311736,9693b4dde627e642bdac4ae12b741bc7755f49400fb8d0e2b5d23cd16dff06f6,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/2_0_0_0_0_Success_task=ObjectNavType,house=12207,sub_house_id=78_navigate-to-a-vase.mp4_topdown.png",28341,9c9081d5caa4a4e7e86a2da0908818c6b052f85c4b0716a77a1b50e6683869bf,,Raw video/image retained on server; no media uploaded.
MUST_GIT,sub120,/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/extract_action_probs.py,2575,d678c306758e781cab4becaba776653b17212cceb8793de6e12981991ab11535,research/history/evidence-alignment-20260919/sub120/extract_action_probs.py,Small single-case evidence or its extraction script; not exact logits or population evidence.
MUST_GIT,sub120,/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/extract_actions.py,4794,9df0b9b84112e5de3486ce2c1463e05d070c3a0093e37efc4568226a1689196e,research/history/evidence-alignment-20260919/sub120/extract_actions.py,Small single-case evidence or its extraction script; not exact logits or population evidence.
DO_NOT_SHARE_CONTROL,sub120,/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/replay_sub120.py,5213,16b08c228cf51bd8dc968e8146c7043a52612c7739f333d14322384d093e8419,,Runtime replay/source is not part of this evidence-only control commit.
MUST_GIT,sub120,/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/sub120_action_probs_approx.csv,24484,3d868f5a9f2100835df5310940e044fb4a855ebff4e1b9f06f160af6266e3154,research/history/evidence-alignment-20260919/sub120/sub120_action_probs_approx.csv,Small single-case evidence or its extraction script; not exact logits or population evidence.
MUST_GIT,sub120,/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/sub120_actions.csv,4104,2dc2e9f83786cc802385e1a3b54ed4f387fe88bfd80574c59dfb1885523de26e,research/history/evidence-alignment-20260919/sub120/sub120_actions.csv,Small single-case evidence or its extraction script; not exact logits or population evidence.
MUST_GIT,sub120,/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/sub120_actions.json,5765,79b8d8480d309cabe2701cab4ea184ef070affb80ef6e9af4045597a06bfd474,research/history/evidence-alignment-20260919/sub120/sub120_actions.json,Small single-case evidence or its extraction script; not exact logits or population evidence.
PATH_HASH_ONLY,probe,/nvme2/user/qyy/SafeVLA_Original/probe_data_worker0.pt,53628840,b9a9fed3a2c423164ab1e19e655a0d41fd2d373965d3fff59ac3abed7fc8cfa2,,Tensor identity only; never loaded.
PATH_HASH_ONLY,probe,/nvme2/user/qyy/SafeVLA_Original/probe_data_worker1.pt,61642152,ed0152ed3395057a573f4050d7eb16b357b0af977f346acca19459eec0b211a7,,Tensor identity only; never loaded.
PATH_HASH_ONLY,probe,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/OnlineEval/06_15_2026_09_52_57_364270/wandb/wandb/run-20260615_095258-0biawkdd/files/output.log,11045193,cfec118467333de74228066bbbfda643aaf790eaef03db6ed0918fce83f1cfe1,,Full 11MB historical Probe log; only a line-numbered excerpt is shared.
PATH_HASH_ONLY,probe,/home/amax/public/users/qyy/SafeVLA_Original/probe_data_worker0.pt,61642152,80d4ae64dfc4a1a0d0b4865e03f23fe593ee72c212f7716da3328755b4c71417,,Tensor identity only; never loaded.
PATH_HASH_ONLY,probe,/home/amax/public/users/qyy/SafeVLA_Original/probe_data_worker1.pt,61642152,7f1bcf86a47bc4aef651cf7e63f6ce0b5ff57c8687bf71e6c33612137b7d5eff,,Tensor identity only; never loaded.
PATH_HASH_ONLY,probe,/home/amax/public/users/qyy/SafeVLA_Original/eval/ObjectNavType/OnlineEval/06_15_2026_09_52_57_364270/wandb/wandb/run-20260615_095258-0biawkdd/files/output.log,11045193,cfec118467333de74228066bbbfda643aaf790eaef03db6ed0918fce83f1cfe1,,Full 11MB historical Probe log; only a line-numbered excerpt is shared.
PATH_HASH_ONLY,scene_object_metadata,/home/amax/public/datasets/qyy/objaverse_houses/houses_2023_07_28/val.jsonl.gz,115385197,8555f4d97ae0d25a7c3503d0d7f423048910467b4d88e5c78e906ac36fb5746e,,Large source dataset remains server-only; static field availability inspected.
PATH_HASH_ONLY,scene_object_metadata,/home/amax/public/datasets/qyy/objaverse_assets/2023_07_28/annotations.json.gz,8369855,1e4611dfc798288f4e0d926b086606341b414118d21380f23b855bf90dec6b54,,Large source dataset remains server-only; static field availability inspected.
DO_NOT_SHARE_CONTROL,development_code,/nvme2/user/qyy/SafeVLA/full_diff.patch,75600,672d53cb6f7db66dc29838ccd9ba1fd1d80a2f03f2c910f7d518a267670ad89b,,Development/runtime code and dirty patch stay off the control branch; existing analysis-source commit is referenced when byte-identical.
DO_NOT_SHARE_CONTROL,development_code,/nvme2/user/qyy/SafeVLA/online_evaluation/end_causal_diagnostic_logger.py,17013,691ee140954894e0bc846d0c064ebba75e433d749727adebbc98d3cd0f702a2e,,Development/runtime code and dirty patch stay off the control branch; existing analysis-source commit is referenced when byte-identical.
DO_NOT_SHARE_CONTROL,development_code,/nvme2/user/qyy/SafeVLA/architecture/allenact_preprocessors/dino_preprocessors.py,10019,bd5fb6643d19bd5d8922059c15513fa2bd0cbbf7256a859d866abacf5acd03c2,,Development/runtime code and dirty patch stay off the control branch; existing analysis-source commit is referenced when byte-identical.
DO_NOT_SHARE_CONTROL,development_code,/nvme2/user/qyy/SafeVLA/architecture/models/allenact_transformer_models/inference_agent.py,12921,93dad4b2150d7d408a8a109c01d795b603099ece49d3e08566339a95982be210,,Development/runtime code and dirty patch stay off the control branch; existing analysis-source commit is referenced when byte-identical.
DO_NOT_SHARE_CONTROL,development_code,/nvme2/user/qyy/SafeVLA/online_evaluation/online_evaluator_worker.py,36215,61d13664b4a0487dfe1f12873554a7b5179c509368a298c6f3fb6f256c192a40,,Development/runtime code and dirty patch stay off the control branch; existing analysis-source commit is referenced when byte-identical.
DO_NOT_SHARE_CONTROL,development_code,/nvme2/user/qyy/SafeVLA/scripts/eval.sh,15907,0905989af5e3f63a34eb018d84fabd9d2136077cde076dd0ec46ffe4bb39c278,,Development/runtime code and dirty patch stay off the control branch; existing analysis-source commit is referenced when byte-identical.
MUST_GIT,legacy_treatment_final_tables,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本/05_18_2026_16_34_11_021932/wandb/wandb/run-20260518_163411-4mp81zi3/files/wandb-summary.json,5023,f54e58787790c7d53160c0b7724e8dc6de0f4eae46ef797a082009a2f7d707e2,research/history/evidence-alignment-20260919/legacy_treatments/replica1_original_treatment_05_18_2026_16_34_11_021932/wandb-summary.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本/05_18_2026_16_34_11_021932/wandb/wandb/run-20260518_163411-4mp81zi3/files/media/table/VideoTable/ObjectNavType_238_9d55e7cff4c844350ea3.table.json,108046,9d55e7cff4c844350ea33b2cca6ce8bb837eee606cfe4af7c1023881f00a4742,research/history/evidence-alignment-20260919/legacy_treatments/replica1_original_treatment_05_18_2026_16_34_11_021932/media/table/VideoTable/ObjectNavType_238_9d55e7cff4c844350ea3.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本/05_18_2026_16_34_11_021932/wandb/wandb/run-20260518_163411-4mp81zi3/files/media/table/AggregatedResults/ObjectNavType_240_2b4646aec2598d389a10.table.json,564,2b4646aec2598d389a10bcf54c624fc7e5e7ba8f13995554003567e40b05a90c,research/history/evidence-alignment-20260919/legacy_treatments/replica1_original_treatment_05_18_2026_16_34_11_021932/media/table/AggregatedResults/ObjectNavType_240_2b4646aec2598d389a10.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本/05_18_2026_16_34_11_021932/wandb/wandb/run-20260518_163411-4mp81zi3/files/media/table/DataStat/ObjectNavType/broad_synset_to_object_ids_1_ee18f400c7332bc37421.table.json,376,ee18f400c7332bc3742140bca5f1b4f77f6a83e5394983cf6d21e3d2d2088378,research/history/evidence-alignment-20260919/full200/media/table/DataStat/ObjectNavType/broad_synset_to_object_ids_1_ee18f400c7332bc37421.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本/05_18_2026_16_34_11_021932/wandb/wandb/run-20260518_163411-4mp81zi3/files/media/table/FullAggregatedResults_241_e4836c1367abaa31914c.table.json,611,e4836c1367abaa31914ccfa447f1bca66ca3557582b0a33fd727fb4ea6ea8019,research/history/evidence-alignment-20260919/legacy_treatments/replica1_original_treatment_05_18_2026_16_34_11_021932/media/table/FullAggregatedResults_241_e4836c1367abaa31914c.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本/05_18_2026_16_34_11_021932/wandb/wandb/run-20260518_163411-4mp81zi3/files/media/table/DataStat/ObjectNavType/synsets_0_ee18f400c7332bc37421.table.json,376,ee18f400c7332bc3742140bca5f1b4f77f6a83e5394983cf6d21e3d2d2088378,research/history/evidence-alignment-20260919/full200/media/table/DataStat/ObjectNavType/broad_synset_to_object_ids_1_ee18f400c7332bc37421.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本/05_18_2026_16_34_11_021932/wandb/wandb/run-20260518_163411-4mp81zi3/files/media/table/metrics_237_2e21cc12306483d44f09.table.json,14784,2e21cc12306483d44f09b98f5f1b4c7fd14a6b4bcc64977cc2dcd821d2b279b2,research/history/evidence-alignment-20260919/legacy_treatments/replica1_original_treatment_05_18_2026_16_34_11_021932/media/table/metrics_237_2e21cc12306483d44f09.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本/05_18_2026_16_34_11_021932/wandb/wandb/run-20260518_163411-4mp81zi3/files/media/table/PerObjectType/ObjectNavType_239_4af7d9eeec9d8fa90350.table.json,2092,4af7d9eeec9d8fa9035090febe7b373131a50d37c6d429e72301ea7ead19b16b,research/history/evidence-alignment-20260919/legacy_treatments/replica1_original_treatment_05_18_2026_16_34_11_021932/media/table/PerObjectType/ObjectNavType_239_4af7d9eeec9d8fa90350.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本-修复幻觉性早退问题/05_25_2026_13_43_41_825916/wandb/wandb/run-20260525_134342-m8838cep/files/wandb-summary.json,5024,437572934e0ffcfaeda466543b1aad683b10d8259bb333f8f2e27f01307361fb,research/history/evidence-alignment-20260919/legacy_treatments/replica1_earlystop_treatment_05_25_2026_13_43_41_825916/wandb-summary.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本-修复幻觉性早退问题/05_25_2026_13_43_41_825916/wandb/wandb/run-20260525_134342-m8838cep/files/media/table/AggregatedResults/ObjectNavType_238_50e9501e5d8a7c8b7df7.table.json,565,50e9501e5d8a7c8b7df706cf872873d4d4d2ac590de6f2ea60de4062152d672f,research/history/evidence-alignment-20260919/legacy_treatments/replica1_earlystop_treatment_05_25_2026_13_43_41_825916/media/table/AggregatedResults/ObjectNavType_238_50e9501e5d8a7c8b7df7.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本-修复幻觉性早退问题/05_25_2026_13_43_41_825916/wandb/wandb/run-20260525_134342-m8838cep/files/media/table/DataStat/ObjectNavType/synsets_0_ee18f400c7332bc37421.table.json,376,ee18f400c7332bc3742140bca5f1b4f77f6a83e5394983cf6d21e3d2d2088378,research/history/evidence-alignment-20260919/full200/media/table/DataStat/ObjectNavType/broad_synset_to_object_ids_1_ee18f400c7332bc37421.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本-修复幻觉性早退问题/05_25_2026_13_43_41_825916/wandb/wandb/run-20260525_134342-m8838cep/files/media/table/FullAggregatedResults_239_3c101184a51582bd58bd.table.json,612,3c101184a51582bd58bd75322b2eb1346d2a6cdd610acc81f65368ad14526cde,research/history/evidence-alignment-20260919/legacy_treatments/replica1_earlystop_treatment_05_25_2026_13_43_41_825916/media/table/FullAggregatedResults_239_3c101184a51582bd58bd.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本-修复幻觉性早退问题/05_25_2026_13_43_41_825916/wandb/wandb/run-20260525_134342-m8838cep/files/media/table/PerObjectType/ObjectNavType_237_6cb957b24c7c39012de8.table.json,2145,6cb957b24c7c39012de8284ded582eac0bcfb9a2531af3eb135338e910d128de,research/history/evidence-alignment-20260919/legacy_treatments/replica1_earlystop_treatment_05_25_2026_13_43_41_825916/media/table/PerObjectType/ObjectNavType_237_6cb957b24c7c39012de8.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本-修复幻觉性早退问题/05_25_2026_13_43_41_825916/wandb/wandb/run-20260525_134342-m8838cep/files/media/table/metrics_235_370fc4e4150e23c1949c.table.json,14783,370fc4e4150e23c1949c073fdece5fda5e2ef80de6468f3b8b234d22faedf387,research/history/evidence-alignment-20260919/legacy_treatments/replica1_earlystop_treatment_05_25_2026_13_43_41_825916/media/table/metrics_235_370fc4e4150e23c1949c.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本-修复幻觉性早退问题/05_25_2026_13_43_41_825916/wandb/wandb/run-20260525_134342-m8838cep/files/media/table/DataStat/ObjectNavType/broad_synset_to_object_ids_1_ee18f400c7332bc37421.table.json,376,ee18f400c7332bc3742140bca5f1b4f77f6a83e5394983cf6d21e3d2d2088378,research/history/evidence-alignment-20260919/full200/media/table/DataStat/ObjectNavType/broad_synset_to_object_ids_1_ee18f400c7332bc37421.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/nvme2/user/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本-修复幻觉性早退问题/05_25_2026_13_43_41_825916/wandb/wandb/run-20260525_134342-m8838cep/files/media/table/VideoTable/ObjectNavType_236_af551785d4ae638fb119.table.json,130052,af551785d4ae638fb119afdfbd5a9b9ff20b8ae161f0e0da9af888981167d6c2,research/history/evidence-alignment-20260919/legacy_treatments/replica1_earlystop_treatment_05_25_2026_13_43_41_825916/media/table/VideoTable/ObjectNavType_236_af551785d4ae638fb119.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/home/amax/public/users/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本/05_18_2026_16_34_11_021932/wandb/wandb/run-20260518_163411-4mp81zi3/files/wandb-summary.json,5023,f54e58787790c7d53160c0b7724e8dc6de0f4eae46ef797a082009a2f7d707e2,research/history/evidence-alignment-20260919/legacy_treatments/replica1_original_treatment_05_18_2026_16_34_11_021932/wandb-summary.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/home/amax/public/users/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本/05_18_2026_16_34_11_021932/wandb/wandb/run-20260518_163411-4mp81zi3/files/media/table/VideoTable/ObjectNavType_238_9d55e7cff4c844350ea3.table.json,108046,9d55e7cff4c844350ea33b2cca6ce8bb837eee606cfe4af7c1023881f00a4742,research/history/evidence-alignment-20260919/legacy_treatments/replica1_original_treatment_05_18_2026_16_34_11_021932/media/table/VideoTable/ObjectNavType_238_9d55e7cff4c844350ea3.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/home/amax/public/users/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本/05_18_2026_16_34_11_021932/wandb/wandb/run-20260518_163411-4mp81zi3/files/media/table/AggregatedResults/ObjectNavType_240_2b4646aec2598d389a10.table.json,564,2b4646aec2598d389a10bcf54c624fc7e5e7ba8f13995554003567e40b05a90c,research/history/evidence-alignment-20260919/legacy_treatments/replica1_original_treatment_05_18_2026_16_34_11_021932/media/table/AggregatedResults/ObjectNavType_240_2b4646aec2598d389a10.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/home/amax/public/users/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本/05_18_2026_16_34_11_021932/wandb/wandb/run-20260518_163411-4mp81zi3/files/media/table/DataStat/ObjectNavType/broad_synset_to_object_ids_1_ee18f400c7332bc37421.table.json,376,ee18f400c7332bc3742140bca5f1b4f77f6a83e5394983cf6d21e3d2d2088378,research/history/evidence-alignment-20260919/full200/media/table/DataStat/ObjectNavType/broad_synset_to_object_ids_1_ee18f400c7332bc37421.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
MUST_GIT,legacy_treatment_final_tables,/home/amax/public/users/qyy/SafeVLA_Original/eval/ObjectNavType/v100safevla---专利版本/05_18_2026_16_34_11_021932/wandb/wandb/run-20260518_163411-4mp81zi3/files/media/table/FullAggregatedResults_241_e4836c1367abaa31914c.table.json,611,e4836c1367abaa31914ccfa447f1bca66ca3557582b0a33fd727fb4ea6ea8019,research/history/evidence-alignment-20260919/legacy_treatments/replica1_original_treatment_05_18_2026_16_34_11_021932/media/table/FullAggregatedResults_241_e4836c1367abaa31914c.table.json,Final small table from a historical modified-policy comparison; shared separately and never pooled with B0.
